person1	 person1  av 	person2	 person2  av 	sharedTitles	numSharedTitles
 Thomas  Dean  Donnelly 	1.5	 Tiziano  Sclavi 	0	 ['  Dylan    Dog:    Dead    of    Night  '] 	1	0.0
 Thomas  Dean  Donnelly 	1.5	 Kevin  Munroe 	1.0	 ['  Dylan    Dog:    Dead    of    Night  '] 	1	0.0
 Joshua  Oppenheimer 	1.5	 Sean  Hood 	2.5	 ['  Conan    the    Barbarian  '] 	1	3.0
 Joshua  Oppenheimer 	1.5	 Scott  Mitchell  Rosenberg 	0.6666666666666666	 ['  Dylan    Dog:    Dead    of    Night  '] 	1	0.0
 Joshua  Oppenheimer 	1.5	 Tiziano  Sclavi 	0	 ['  Dylan    Dog:    Dead    of    Night  '] 	1	0.0
 Joshua  Oppenheimer 	1.5	 Kevin  Munroe 	1.0	 ['  Dylan    Dog:    Dead    of    Night  '] 	1	0.0
 Sean  Hood 	2.5	 Daniel  Giat 	2	 ['  The    Legend    of    Hercules  '] 	1	2.0
 Sean  Hood 	2.5	 Giulio  Steve 	2	 ['  The    Legend    of    Hercules  '] 	1	2.0
 Tracey  Jackson 	3	 Tim  Firth 	3.0	 ['  Confessions    of    a    Shopaholic  '] 	1	3.0
 Tracey  Jackson 	3	 Kayla  Alpert 	3	 ['  Confessions    of    a    Shopaholic  '] 	1	3.0
 Tracey  Jackson 	3	 Sophie  Kinsella 	3	 ['  Confessions    of    a    Shopaholic  '] 	1	3.0
 Tracey  Jackson 	3	 P.J.  Hogan 	2.8333333333333335	 ['  Confessions    of    a    Shopaholic  '] 	1	3.0
 Tim  Firth 	3.0	 Kayla  Alpert 	3	 ['  Confessions    of    a    Shopaholic  '] 	1	3.0
 Tim  Firth 	3.0	 Sophie  Kinsella 	3	 ['  Confessions    of    a    Shopaholic  '] 	1	3.0
 Tim  Firth 	3.0	 P.J.  Hogan 	2.8333333333333335	 ['  Confessions    of    a    Shopaholic  '] 	1	3.0
 Tim  Firth 	3.0	 Geoff  Deane 	3	 ['  Kinky    Boots  '] 	1	3.0
 Kayla  Alpert 	3	 Sophie  Kinsella 	3	 ['  Confessions    of    a    Shopaholic  '] 	1	3.0
 Kayla  Alpert 	3	 P.J.  Hogan 	2.8333333333333335	 ['  Confessions    of    a    Shopaholic  '] 	1	3.0
 Sophie  Kinsella 	3	 P.J.  Hogan 	2.8333333333333335	 ['  Confessions    of    a    Shopaholic  '] 	1	3.0
 P.J.  Hogan 	2.8333333333333335	 Michael  Goldenberg 	2.5	 ['  Peter    Pan  '] 	1	3.0
 P.J.  Hogan 	2.8333333333333335	 J.M.  Barrie 	3	 ['  Peter    Pan  '] 	1	3.0
 Michael  Crichton 	2.1	 John  Patrick  Shanley 	2.0	['Congo']	1	0.0
 Michael  Crichton 	2.1	 Kurt  Wimmer 	1.2	['Sphere']	1	1.0
 Michael  Crichton 	2.1	 William  Wisher  Jr. 	2.0	 ['  The    13th    Warrior  '] 	1	3.0
 Michael  Crichton 	2.1	 George  Nolfi 	2.3333333333333335	['Timeline']	1	1.0
 Michael  Crichton 	2.1	 Stephen  Hauser 	1	['Sphere']	1	1.0
 Michael  Crichton 	2.1	 Paul  Attanasio 	1.0	['Sphere']	1	1.0
 Michael  Crichton 	2.1	 Warren  Lewis 	3	 ['  The    13th    Warrior  '] 	1	3.0
 Michael  Crichton 	2.1	 Jeff  Maguire 	1	['Timeline']	1	1.0
 Michael  Crichton 	2.1	 Anne-Marie  Martin 	3	['Twister']	1	3.0
 J.  Mills  Goodloe 	2.5	 Salvador  Paskowitz 	3	 ['  The    Age    of    Adaline  '] 	1	3.0
 Jamie  Delano 	1	 Garth  Ennis 	1	['Constantine']	1	1.0
 Jamie  Delano 	1	 Kevin  Brodbin 	1.0	['Constantine']	1	1.0
 Jamie  Delano 	1	 Frank  A.  Cappello 	1	['Constantine']	1	1.0
 Garth  Ennis 	1	 Kevin  Brodbin 	1.0	['Constantine']	1	1.0
 Garth  Ennis 	1	 Frank  A.  Cappello 	1	['Constantine']	1	1.0
 Kevin  Brodbin 	1.0	 Frank  A.  Cappello 	1	['Constantine']	1	1.0
 Carl  Sagan 	3.0	 Ann  Druyan 	3.0	['Contact']	1	3.0
 Carl  Sagan 	3.0	 James  V.  Hart 	2.6666666666666665	['Contact']	1	3.0
 Carl  Sagan 	3.0	 Michael  Goldenberg 	2.5	['Contact']	1	3.0
 Ann  Druyan 	3.0	 James  V.  Hart 	2.6666666666666665	['Contact']	1	3.0
 Ann  Druyan 	3.0	 Michael  Goldenberg 	2.5	['Contact']	1	3.0
 James  V.  Hart 	2.6666666666666665	 Michael  Goldenberg 	2.5	['Contact']	1	3.0
 James  V.  Hart 	2.6666666666666665	 William  Joyce 	1.5714285714285714	['Epic']	1	3.0
 James  V.  Hart 	2.6666666666666665	 Daniel  Shere 	3	['Epic']	1	3.0
 James  V.  Hart 	2.6666666666666665	 Tom  J.  Astle 	2.3333333333333335	['Epic']	1	3.0
 James  V.  Hart 	2.6666666666666665	 Matt  Ember 	2.3333333333333335	['Epic']	1	3.0
 James  V.  Hart 	2.6666666666666665	 Chris  Wedge 	1.5555555555555556	['Epic']	1	3.0
 James  V.  Hart 	2.6666666666666665	 Dean  Georgaris 	2.5	 ['  Lara    Croft    Tomb    Raider:    The    Cradle    of    Life  '] 	1	3.0
 James  V.  Hart 	2.6666666666666665	 Steven  E.  de  Souza 	3	 ['  Lara    Croft    Tomb    Raider:    The    Cradle    of    Life  '] 	1	3.0
 James  V.  Hart 	2.6666666666666665	 Robert  Louis  Stevenson 	2.0	 ['  Muppet    Treasure    Island  '] 	1	1.0
 James  V.  Hart 	2.6666666666666665	 Jerry  Juhl 	2.0	 ['  Muppet    Treasure    Island  '] 	1	1.0
 James  V.  Hart 	2.6666666666666665	 Kirk  R.  Thatcher 	1	 ['  Muppet    Treasure    Island  '] 	1	1.0
 James  V.  Hart 	2.6666666666666665	 Natalie  Babbitt 	3	 ['  Tuck    Everlasting  '] 	1	3.0
 James  V.  Hart 	2.6666666666666665	 Jeffrey  Lieber 	3	 ['  Tuck    Everlasting  '] 	1	3.0
 Michael  Goldenberg 	2.5	 Greg  Berlanti 	1.0	 ['  Green    Lantern  '] 	1	1.0
 Michael  Goldenberg 	2.5	 Michael  Green 	1.5	 ['  Green    Lantern  '] 	1	1.0
 Michael  Goldenberg 	2.5	 Marc  Guggenheim 	2.0	 ['  Green    Lantern  '] 	1	1.0
 Michael  Goldenberg 	2.5	 J.K.  Rowling 	2.8	 ['  Harry    Potter    and    the    Order    of    the    Phoenix  '] 	1	3.0
 Michael  Goldenberg 	2.5	 Lionel  Wigram 	2.4	 ['  Harry    Potter    and    the    Order    of    the    Phoenix  '] 	1	3.0
 Michael  Goldenberg 	2.5	 J.M.  Barrie 	3	 ['  Peter    Pan  '] 	1	3.0
 Scott  Z.  Burns 	2.4	 George  Nolfi 	2.3333333333333335	 ['  The    Bourne    Ultimatum  '] 	1	2.0
 Scott  Z.  Burns 	2.4	 Robert  Ludlum 	1.8	 ['  The    Bourne    Ultimatum  '] 	1	2.0
 Scott  Z.  Burns 	2.4	 Kurt  Eichenwald 	1.0	 ['  The    Informant!  '] 	1	1.0
 Aaron  Guzikowski 	3.0	 Arnaldur  Indrioason 	3	['Contraband']	1	3.0
 Aaron  Guzikowski 	3.0	 Oskar  Jonasson 	3	['Contraband']	1	3.0
 Arnaldur  Indrioason 	3	 Oskar  Jonasson 	3	['Contraband']	1	3.0
 Leigh  Whannell 	2.3846153846153846	 Ian  Brennan 	1.0	['Cooties']	1	1.0
 Leigh  Whannell 	2.3846153846153846	 Darren  Lynn  Bousman 	3.0	 ['  Saw    IV  ',  '  Saw    III  ',  '  Saw    II  '] 	3	3.0
 Leigh  Whannell 	2.3846153846153846	 Patrick  Melton 	3	 ['  Saw    IV  '] 	1	3.0
 Leigh  Whannell 	2.3846153846153846	 Marcus  Dunstan 	3	 ['  Saw    IV  '] 	1	3.0
 Leigh  Whannell 	2.3846153846153846	 Thomas  Fenton 	3	 ['  Saw    IV  '] 	1	3.0
 Robb  Cullen 	1.0	 Mark  Cullen 	1.0	 ['  Cop    Out  '] 	1	1.0
 Ann  Biderman 	2.3333333333333335	 David  Madsen 	3	['Copycat']	1	3.0
 Ann  Biderman 	2.3333333333333335	 Bernd  Eichinger 	2.8	 ["  Smilla's    Sense    of    Snow  "] 	1	3.0
 Ann  Biderman 	2.3333333333333335	 Ronan  Bennett 	1	 ['  Public    Enemies  '] 	1	1.0
 Ann  Biderman 	2.3333333333333335	 Peter  Hoeg 	3	 ["  Smilla's    Sense    of    Snow  "] 	1	3.0
 Henry  Selick 	3.0	 Jonathan  Roberts 	2.0	 ['  James    and    the    Giant    Peach  '] 	1	3.0
 Henry  Selick 	3.0	 Steve  Bloom 	3	 ['  James    and    the    Giant    Peach  '] 	1	3.0
 Henry  Selick 	3.0	 Kaja  Blackley 	3	['Monkeybone']	1	3.0
 Henry  Selick 	3.0	 Sam  Hamm 	3.0	['Monkeybone']	1	3.0
 Shana  Feste 	3.0	 Michelle  Wildgen 	3	 ["  You're    Not    You  "] 	1	3.0
 Alex  Kendrick 	2.4	 Stephen  Kendrick 	2.5	 ['Fireproof',  'Courageous'] 	2	2.5
 Damon  Lindelof 	2.3333333333333335	 Scott  Mitchell  Rosenberg 	0.6666666666666666	 ['  Cowboys    &    Aliens  '] 	1	1.0
 Damon  Lindelof 	2.3333333333333335	 Brad  Bird 	1.8	['Tomorrowland']	1	3.0
 Damon  Lindelof 	2.3333333333333335	 Jon  Spaihts 	3.0	['Prometheus']	1	3.0
 Damon  Lindelof 	2.3333333333333335	 Gene  Roddenberry 	2.0	 ['  Star    Trek    Into    Darkness  ',  '  Star    Trek  '] 	2	2.0
 Damon  Lindelof 	2.3333333333333335	 Matthew  Michael  Carnahan 	3.0	 ['  World    War    Z  '] 	1	3.0
 Damon  Lindelof 	2.3333333333333335	 Jeff  Jensen 	3	['Tomorrowland']	1	3.0
 Damon  Lindelof 	2.3333333333333335	 Max  Brooks 	3	 ['  World    War    Z  '] 	1	3.0
 Scott  Mitchell  Rosenberg 	0.6666666666666666	 Tiziano  Sclavi 	0	 ['  Dylan    Dog:    Dead    of    Night  '] 	1	0.0
 Scott  Mitchell  Rosenberg 	0.6666666666666666	 Kevin  Munroe 	1.0	 ['  Dylan    Dog:    Dead    of    Night  '] 	1	0.0
 Gina  Wendkos 	3.0	 Shonda  Rhimes 	3.0	 ['  The    Princess    Diaries    2:    Royal    Engagement  '] 	1	3.0
 Gina  Wendkos 	3.0	 Meg  Cabot 	3.0	 ['  The    Princess    Diaries  '] 	1	3.0
 Gina  Wendkos 	3.0	 Garry  Marshall 	3.0	 ['  The    Princess    Diaries  ',  '  The    Princess    Diaries    2:    Royal    Engagement  '] 	2	3.0
 Ben  Court 	3	 Caroline  Ip 	3	['Cracks']	1	3.0
 Ben  Court 	3	 Jordan  Scott 	3.0	['Cracks']	1	3.0
 Ben  Court 	3	 Sheila  Kohler 	3	['Cracks']	1	3.0
 Caroline  Ip 	3	 Jordan  Scott 	3.0	['Cracks']	1	3.0
 Caroline  Ip 	3	 Sheila  Kohler 	3	['Cracks']	1	3.0
 Jordan  Scott 	3.0	 Sheila  Kohler 	3	['Cracks']	1	3.0
 John  O'Brien 	1	 Channing  Gibson 	1	 ['  Cradle    2    the    Grave  '] 	1	1.0
 Mark  Neveldine 	0.5	 Brian  Taylor 	0.42857142857142855	 ['Gamer',  'Crank',  '  Ghost    Rider:    Spirit    of    Vengeance  '] 	3	0.3333333333333333
 Mark  Neveldine 	0.5	 Michael  Davis 	0.6666666666666666	['Crank']	1	0.0
 Mark  Neveldine 	0.5	 Mark  Steven  Johnson 	1.1666666666666667	 ['  Ghost    Rider:    Spirit    of    Vengeance  '] 	1	0.0
 Mark  Neveldine 	0.5	 Scott  M.  Gimple 	0	 ['  Ghost    Rider:    Spirit    of    Vengeance  '] 	1	0.0
 Mark  Neveldine 	0.5	 Seth  Hoffman 	0	 ['  Ghost    Rider:    Spirit    of    Vengeance  '] 	1	0.0
 Brian  Taylor 	0.42857142857142855	 Michael  Davis 	0.6666666666666666	['Crank']	1	0.0
 Brian  Taylor 	0.42857142857142855	 Mark  Steven  Johnson 	1.1666666666666667	 ['  Ghost    Rider:    Spirit    of    Vengeance  '] 	1	0.0
 Brian  Taylor 	0.42857142857142855	 Etan  Cohen 	0.8	 ['  Tropic    Thunder  '] 	1	0.0
 Brian  Taylor 	0.42857142857142855	 Scott  M.  Gimple 	0	 ['  Ghost    Rider:    Spirit    of    Vengeance  '] 	1	0.0
 Brian  Taylor 	0.42857142857142855	 Seth  Hoffman 	0	 ['  Ghost    Rider:    Spirit    of    Vengeance  '] 	1	0.0
 Brian  Taylor 	0.42857142857142855	 Justin  Theroux 	1.2	 ['  Tropic    Thunder  '] 	1	0.0
 Robert  Moresco 	3.0	 F.X.  Toole 	3	 ['  Million    Dollar    Baby  '] 	1	3.0
 Robert  Moresco 	3.0	 Albert  S.  Ruddy 	2.0	 ['  Million    Dollar    Baby  '] 	1	3.0
 Glenn  Ficarra 	1.4	 John  Requa 	1.4	 ['  "Crazy,    Stupid,    Love."  ',  'Focus',  '  I    Love    You    Phillip    Morris  '] 	3	1.6666666666666667
 Glenn  Ficarra 	1.4	 Steve  Carell 	2.2	 ['  "Crazy,    Stupid,    Love."  '] 	1	3.0
 Glenn  Ficarra 	1.4	 David  Siegel 	2.4444444444444446	 ['  "Crazy,    Stupid,    Love."  '] 	1	3.0
 John  Requa 	1.4	 Steve  Carell 	2.2	 ['  "Crazy,    Stupid,    Love."  '] 	1	3.0
 John  Requa 	1.4	 David  Siegel 	2.4444444444444446	 ['  "Crazy,    Stupid,    Love."  '] 	1	3.0
 Steve  Carell 	2.2	 David  Siegel 	2.4444444444444446	 ['  "Crazy,    Stupid,    Love."  '] 	1	3.0
 Steve  Carell 	2.2	 Tom  J.  Astle 	2.3333333333333335	 ['  Get    Smart  '] 	1	1.0
 Steve  Carell 	2.2	 Matt  Ember 	2.3333333333333335	 ['  Get    Smart  '] 	1	1.0
 Steve  Carell 	2.2	 Tyler  Mitchell 	1.0	 ['  The    Incredible    Burt    Wonderstone  '] 	1	1.0
 Steve  Carell 	2.2	 Chad  Kultgen 	1	 ['  The    Incredible    Burt    Wonderstone  '] 	1	1.0
 David  Siegel 	2.4444444444444446	 Scot  Armstrong 	1.0	 ['  The    Hangover    Part    2  '] 	1	1.0
 David  Siegel 	2.4444444444444446	 Craig  Mazin 	2.4285714285714284	 ['  The    Hangover    Part    2  ',  '  The    Hangover    part    3  ',  '  Superhero    Movie  '] 	3	2.0
 David  Siegel 	2.4444444444444446	 Scott  McGehee 	3.0	 ['  What    Maisie    Knew  ',  'Uncertainty'] 	2	3.0
 David  Siegel 	2.4444444444444446	 Nancy  Doyne 	3	 ['  What    Maisie    Knew  '] 	1	3.0
 David  Siegel 	2.4444444444444446	 Carroll  Cartwright 	3	 ['  What    Maisie    Knew  '] 	1	3.0
 David  Siegel 	2.4444444444444446	 Henry  James 	3	 ['  What    Maisie    Knew  '] 	1	3.0
 Shonda  Rhimes 	3.0	 Garry  Marshall 	3.0	 ['  The    Princess    Diaries    2:    Royal    Engagement  '] 	1	3.0
 Choderlos  de  Laclos 	3	 Roger  Kumble 	3.0	 ['  Cruel    Intentions  '] 	1	3.0
 Roger  Kumble 	3.0	 Nancy  Pimental 	3	 ['  The    Sweetest    Thing  '] 	1	3.0
 Kevin  Williamson 	3.0	 Wes  Craven 	3.0	 ['  Scream    4  ',  'Scream',  'Cursed',  '  Scream    2  ',  '  Scream    3  '] 	5	3.0
 Kevin  Williamson 	3.0	 Ehren  Kruger 	2.7	 ['  Scream    4  ',  '  Scream    3  '] 	2	3.0
 Kevin  Williamson 	3.0	 Robert  Rodriguez 	2.423076923076923	 ['  The    Faculty  '] 	1	3.0
 Kevin  Williamson 	3.0	 Robert  Zappia 	3	 ['  Halloween    H20:    20    Years    Later  '] 	1	3.0
 Kevin  Williamson 	3.0	 Lois  Duncan 	3	 ['  I    Know    What    You    Did    Last    Summer  '] 	1	3.0
 Kevin  Williamson 	3.0	 David  Wechter 	3	 ['  The    Faculty  '] 	1	3.0
 Kevin  Williamson 	3.0	 Bruce  Kimmel 	3	 ['  The    Faculty  '] 	1	3.0
 Wes  Craven 	3.0	 Carl  Ellsworth 	2.5	 ['  The    Last    House    on    the    Left  ',  '  Red    Eye  '] 	2	3.0
 Wes  Craven 	3.0	 Ehren  Kruger 	2.7	 ['  Scream    4  ',  '  Scream    3  '] 	2	3.0
 Wes  Craven 	3.0	 Dan  Foos 	3	 ['  Red    Eye  '] 	1	3.0
 Wes  Craven 	3.0	 Adam  Alleca 	3	 ['  The    Last    House    on    the    Left  '] 	1	3.0
 Mark  Duplass 	2.6	 Jay  Duplass 	2.5555555555555554	 ['  "Jeff,    Who    Lives    at    Home"  ',  '  Safety    Not    Guaranteed  ',  '  The    Overnight  ',  '  The    One    I    Love  ',  '  The    Skeleton    Twins  ',  'Tangerine',  'Cyrus'] 	7	2.7142857142857144
 Mark  Duplass 	2.6	 Jennifer  Lee 	3.0	 ['  The    Skeleton    Twins  '] 	1	3.0
 Mark  Duplass 	2.6	 Lynn  Shelton 	2.3333333333333335	 ["  Your    Sister's    Sister  "] 	1	3.0
 Mark  Duplass 	2.6	 Colin  Trevorrow 	3.0	 ['  Safety    Not    Guaranteed  '] 	1	3.0
 Mark  Duplass 	2.6	 Derek  Connolly 	3.0	 ['  Safety    Not    Guaranteed  '] 	1	3.0
 Mark  Duplass 	2.6	 Sean  Baker 	3.0	['Tangerine']	1	3.0
 Mark  Duplass 	2.6	 Chris  Bergoch 	3.0	['Tangerine']	1	3.0
 Mark  Duplass 	2.6	 Justin  Lader 	3.0	 ['  The    One    I    Love  '] 	1	3.0
 Mark  Duplass 	2.6	 Patrick  Brice 	3.0	 ['  The    Overnight  '] 	1	3.0
 Jay  Duplass 	2.5555555555555554	 Jennifer  Lee 	3.0	 ['  The    Skeleton    Twins  '] 	1	3.0
 Jay  Duplass 	2.5555555555555554	 Colin  Trevorrow 	3.0	 ['  Safety    Not    Guaranteed  '] 	1	3.0
 Jay  Duplass 	2.5555555555555554	 Derek  Connolly 	3.0	 ['  Safety    Not    Guaranteed  '] 	1	3.0
 Jay  Duplass 	2.5555555555555554	 Sean  Baker 	3.0	['Tangerine']	1	3.0
 Jay  Duplass 	2.5555555555555554	 Chris  Bergoch 	3.0	['Tangerine']	1	3.0
 Jay  Duplass 	2.5555555555555554	 Justin  Lader 	3.0	 ['  The    One    I    Love  '] 	1	3.0
 Jay  Duplass 	2.5555555555555554	 Patrick  Brice 	3.0	 ['  The    Overnight  '] 	1	3.0
 Angela  Robinson 	3.0	 Thomas  Lennon 	3.0	 ['  Herbie    Fully    Loaded  '] 	1	3.0
 Angela  Robinson 	3.0	 Robert  Ben  Garant 	3.0	 ['  Herbie    Fully    Loaded  '] 	1	3.0
 Craig  Borten 	3	 Melisa  Wallack 	3.0	 ['  Dallas    Buyers    Club  '] 	1	3.0
 Melisa  Wallack 	3.0	 Tarsem  Singh 	2.4285714285714284	 ['  Mirror    Mirror  '] 	1	3.0
 Melisa  Wallack 	3.0	 Marc  Klein 	3.0	 ['  Mirror    Mirror  '] 	1	3.0
 Melisa  Wallack 	3.0	 Nico  Soultanakis 	3.0	 ['  Mirror    Mirror  '] 	1	3.0
 Pierce  Gardner 	3	 Peter  Hedges 	3.0	 ['  Dan    in    Real    Life  '] 	1	3.0
 Peter  Hedges 	3.0	 Ahmet  Zappa 	3.0	 ['  The    Odd    Life    of    Timothy    Green  '] 	1	3.0
 Brian  Friel 	3	 Frank  McGuinness 	3	 ['  Dancing    at    Lughnasa  '] 	1	3.0
 Brian  Friel 	3	 William  Butler  Yeats 	3	 ['  Dancing    at    Lughnasa  '] 	1	3.0
 Frank  McGuinness 	3	 William  Butler  Yeats 	3	 ['  Dancing    at    Lughnasa  '] 	1	3.0
 Michael  Radford 	3.0	 David  Linter 	3	 ['  Dancing    at    the    Blue    Iguana  '] 	1	3.0
 Jet  Li 	1.0	 Robert  Mark  Kamen 	1.375	 ['  Kiss    of    the    Dragon  '] 	1	1.0
 Leslie  Bohem 	3.0	 Jon  Spaihts 	3.0	 ['  The    Darkest    Hour  '] 	1	3.0
 Leslie  Bohem 	3.0	 M.T.  Ahern 	3	 ['  The    Darkest    Hour  '] 	1	3.0
 Mark  Steven  Johnson 	1.1666666666666667	 Evan  Daugherty 	2.5	 ['  Killing    Season  '] 	1	1.0
 Mark  Steven  Johnson 	1.1666666666666667	 David  Diamond 	3.0	 ['  When    in    Rome  '] 	1	3.0
 Mark  Steven  Johnson 	1.1666666666666667	 David  Weissman 	3.0	 ['  When    in    Rome  '] 	1	3.0
 Mark  Steven  Johnson 	1.1666666666666667	 Scott  M.  Gimple 	0	 ['  Ghost    Rider:    Spirit    of    Vengeance  '] 	1	0.0
 Mark  Steven  Johnson 	1.1666666666666667	 Seth  Hoffman 	0	 ['  Ghost    Rider:    Spirit    of    Vengeance  '] 	1	0.0
 Alex  Proyas 	1.0	 Lem  Dobbs 	0.6666666666666666	 ['  Dark    City  '] 	1	1.0
 Alex  Proyas 	1.0	 Jeff  Vintar 	1	 ['  "I,    Robot"  '] 	1	1.0
 Alex  Proyas 	1.0	 Isaac  Asimov 	1	 ['  "I,    Robot"  '] 	1	1.0
 Alex  Proyas 	1.0	 Ryne  Douglas  Pearson 	1.0	['Knowing']	1	1.0
 Lem  Dobbs 	0.6666666666666666	 Neil  Gordon 	1	 ['  The    Company    You    Keep  '] 	1	1.0
 Scott  Stewart 	2.2857142857142856	 Peter  Schink 	3	['Legion']	1	3.0
 Scott  Stewart 	2.2857142857142856	 Cory  Goodman 	1	['Priest']	1	1.0
 Scott  Stewart 	2.2857142857142856	 Min-Woo  Hyung 	1	['Priest']	1	1.0
 Joe  Harris 	1	 John  Fasano 	1.0	 ['  Darkness    Falls  '] 	1	1.0
 Josh  Klausner 	2.0	 Darren  Lemke 	1.25	 ['  Shrek    Forever    After  '] 	1	1.0
 Josh  Klausner 	2.0	 Andrew  Adamson 	2.5714285714285716	 ['  Shrek    Forever    After  '] 	1	1.0
 Josh  Klausner 	2.0	 William  Steig 	2.0	 ['  Shrek    Forever    After  '] 	1	1.0
 Josh  Klausner 	2.0	 Aron  Warner 	2.4285714285714284	 ['  Shrek    Forever    After  '] 	1	1.0
 George  A.  Romero 	2.25	 James  Gunn 	2.6	 ['  Dawn    of    the    Dead  '] 	1	3.0
 George  A.  Romero 	2.25	 Dean  Georgaris 	2.5	 ['  The    Crazies  '] 	1	3.0
 George  A.  Romero 	2.25	 Scott  Kosar 	2.3333333333333335	 ['  The    Crazies  '] 	1	3.0
 James  Gunn 	2.6	 Nicole  Perlman 	3.0	 ['  Guardians    of    the    Galaxy  '] 	1	3.0
 James  Gunn 	2.6	 Dan  Abnett 	3	 ['  Guardians    of    the    Galaxy  '] 	1	3.0
 James  Gunn 	2.6	 Andy  Lanning 	3	 ['  Guardians    of    the    Galaxy  '] 	1	3.0
 James  Gunn 	2.6	 Craig  Titley 	3.0	['Scooby-Doo']	1	3.0
 Mark  Bomback 	1.75	 Rick  Jaffa 	1.6666666666666667	 ['  Dawn    of    the    Planet    of    the    Apes  '] 	1	1.0
 Mark  Bomback 	1.75	 Amanda  Silver 	1.6666666666666667	 ['  Dawn    of    the    Planet    of    the    Apes  '] 	1	1.0
 Mark  Bomback 	1.75	 Pierre  Boulle 	1.6666666666666667	 ['  Dawn    of    the    Planet    of    the    Apes  '] 	1	1.0
 Mark  Bomback 	1.75	 Veronica  Roth 	3.0	['Insurgent']	1	3.0
 Mark  Bomback 	1.75	 Neil  Burger 	2.0	['Insurgent']	1	3.0
 Mark  Bomback 	1.75	 David  Marconi 	1.0	 ['  Live    Free    or    Die    Hard  '] 	1	1.0
 Mark  Bomback 	1.75	 Kurt  Wimmer 	1.2	 ['  Total    Recall  '] 	1	1.0
 Mark  Bomback 	1.75	 Brian  Duffield 	3	['Insurgent']	1	3.0
 Mark  Bomback 	1.75	 John  Carlin 	1.0	 ['  Live    Free    or    Die    Hard  '] 	1	1.0
 Mark  Bomback 	1.75	 Len  Wiseman 	1.8888888888888888	 ['  Live    Free    or    Die    Hard  ',  '  Total    Recall  '] 	2	1.0
 Mark  Bomback 	1.75	 William  Wisher  Jr. 	2.0	 ['  Live    Free    or    Die    Hard  '] 	1	1.0
 Mark  Bomback 	1.75	 Jon  Povill 	1	 ['  Total    Recall  '] 	1	1.0
 Rick  Jaffa 	1.6666666666666667	 Amanda  Silver 	1.6666666666666667	 ['  Dawn    of    the    Planet    of    the    Apes  ',  '  Jurassic    World  ',  '  Rise    of    the    Planet    of    the    Apes  ',  '  Eye    for    an    Eye  '] 	4	2.0
 Rick  Jaffa 	1.6666666666666667	 Pierre  Boulle 	1.6666666666666667	 ['  Dawn    of    the    Planet    of    the    Apes  ',  '  Rise    of    the    Planet    of    the    Apes  '] 	2	1.0
 Rick  Jaffa 	1.6666666666666667	 Erika  Holzer 	3	 ['  Eye    for    an    Eye  '] 	1	3.0
 Rick  Jaffa 	1.6666666666666667	 Colin  Trevorrow 	3.0	 ['  Jurassic    World  '] 	1	3.0
 Rick  Jaffa 	1.6666666666666667	 Derek  Connolly 	3.0	 ['  Jurassic    World  '] 	1	3.0
 Amanda  Silver 	1.6666666666666667	 Pierre  Boulle 	1.6666666666666667	 ['  Dawn    of    the    Planet    of    the    Apes  ',  '  Rise    of    the    Planet    of    the    Apes  '] 	2	1.0
 Amanda  Silver 	1.6666666666666667	 Erika  Holzer 	3	 ['  Eye    for    an    Eye  '] 	1	3.0
 Amanda  Silver 	1.6666666666666667	 Colin  Trevorrow 	3.0	 ['  Jurassic    World  '] 	1	3.0
 Amanda  Silver 	1.6666666666666667	 Derek  Connolly 	3.0	 ['  Jurassic    World  '] 	1	3.0
 Pierre  Boulle 	1.6666666666666667	 Lawrence  Konner 	2.0	 ['  Planet    of    the    Apes  '] 	1	3.0
 Pierre  Boulle 	1.6666666666666667	 Mark  Rosenthal 	2.0	 ['  Planet    of    the    Apes  '] 	1	3.0
 Julia  Loktev 	1.8	 Tom  Bissell 	0	 ['  The    Loneliest    Planet  '] 	1	0.0
 Julia  Loktev 	1.8	 Mikhail  Lermontov 	0	 ['  The    Loneliest    Planet  '] 	1	0.0
 Michael  Spierig 	2.2	 Peter  Spierig 	2.2	 ['Undead',  'Daybreakers'] 	2	2.0
 Silvio  Soldini 	3.0	 Doriana  Leondeff 	3	 ['  Days    and    Clouds  '] 	1	3.0
 Silvio  Soldini 	3.0	 Francesco  Piccolo 	2.0	 ['  Days    and    Clouds  '] 	1	3.0
 Silvio  Soldini 	3.0	 Federica  Pontremoli 	2.0	 ['  Days    and    Clouds  '] 	1	3.0
 Doriana  Leondeff 	3	 Francesco  Piccolo 	2.0	 ['  Days    and    Clouds  '] 	1	3.0
 Doriana  Leondeff 	3	 Federica  Pontremoli 	2.0	 ['  Days    and    Clouds  '] 	1	3.0
 Francesco  Piccolo 	2.0	 Federica  Pontremoli 	2.0	 ['  Days    and    Clouds  ',  '  We    Have    a    Pope  '] 	2	2.0
 Francesco  Piccolo 	2.0	 Nanni  Moretti 	1.0	 ['  We    Have    a    Pope  '] 	1	1.0
 Federica  Pontremoli 	2.0	 Nanni  Moretti 	1.0	 ['  We    Have    a    Pope  '] 	1	1.0
 Michael  Henry  Brown 	3	 Wallace  Terry 	3	 ['  Dead    Presidents  '] 	1	3.0
 Jamie  Linden 	0.5	 Cory  Helms 	1	 ['  We    Are    Marshall  '] 	1	1.0
 Tony  Grisoni 	2.6	 Brian  Ward 	3.0	 ['  Death    Defying    Acts  '] 	1	3.0
