person1	 person1  av 	person2	 person2  av 	sharedTitles	numSharedTitles
 J.R.R.  Tolkien 	1.1666666666666667	 Mark  Ordesky 	2.272727272727273	 ['  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  '] 	3	1.0
 J.R.R.  Tolkien 	1.1666666666666667	 Michael  Lynne 	2.0	 ['  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  '] 	3	1.0
 J.R.R.  Tolkien 	1.1666666666666667	 Fran  Walsh 	1.3529411764705883	 ['  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  ',  '  The    Hobbit:    The    Desolation    of    Smaug  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Hobbit:    An    Unexpected    Journey  ',  '  The    Hobbit:    The    Battle    of    the    Five    Armies  '] 	6	1.1666666666666667
 J.R.R.  Tolkien 	1.1666666666666667	 Philippa  Boyens 	1.2857142857142858	 ['  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  ',  '  The    Hobbit:    The    Desolation    of    Smaug  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Hobbit:    An    Unexpected    Journey  ',  '  The    Hobbit:    The    Battle    of    the    Five    Armies  '] 	6	1.1666666666666667
 J.R.R.  Tolkien 	1.1666666666666667	 Robert  Shaye 	2.0	 ['  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  '] 	3	1.0
 Peter  Jackson 	1.4137931034482758	 Mark  Ordesky 	2.272727272727273	 ['  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  '] 	3	1.0
 Peter  Jackson 	1.4137931034482758	 Michael  Lynne 	2.0	 ['  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  '] 	3	1.0
 Peter  Jackson 	1.4137931034482758	 Fran  Walsh 	1.3529411764705883	 ['  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  ',  '  The    Frighteners  ',  '  The    Hobbit:    The    Desolation    of    Smaug  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Hobbit:    An    Unexpected    Journey  ',  '  The    Lovely    Bones  ',  '  The    Hobbit:    The    Battle    of    the    Five    Armies  ',  '  King    Kong  '] 	9	1.4444444444444444
 Peter  Jackson 	1.4137931034482758	 Philippa  Boyens 	1.2857142857142858	 ['  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  ',  '  The    Hobbit:    The    Desolation    of    Smaug  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Hobbit:    An    Unexpected    Journey  ',  '  The    Lovely    Bones  ',  '  District    9  ',  '  The    Hobbit:    The    Battle    of    the    Five    Armies  ',  '  King    Kong  '] 	9	1.2222222222222223
 Peter  Jackson 	1.4137931034482758	 Robert  Shaye 	2.0	 ['  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  '] 	3	1.0
 Mark  Ordesky 	2.272727272727273	 Michael  Lynne 	2.0	 ['  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  ',  '  The    Golden    Compass  '] 	4	1.5
 Mark  Ordesky 	2.272727272727273	 Fran  Walsh 	1.3529411764705883	 ['  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  '] 	3	1.0
 Mark  Ordesky 	2.272727272727273	 Philippa  Boyens 	1.2857142857142858	 ['  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  '] 	3	1.0
 Mark  Ordesky 	2.272727272727273	 Robert  Shaye 	2.0	 ['  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  ',  '  The    Golden    Compass  '] 	4	1.5
 Michael  Lynne 	2.0	 Fran  Walsh 	1.3529411764705883	 ['  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  '] 	3	1.0
 Michael  Lynne 	2.0	 Philippa  Boyens 	1.2857142857142858	 ['  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  '] 	3	1.0
 Michael  Lynne 	2.0	 Robert  Shaye 	2.0	 ['  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  ',  '  The    Golden    Compass  ',  '  A    Nightmare    on    Elm    Street  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  'Hairspray'] 	6	2.0
 Fran  Walsh 	1.3529411764705883	 Philippa  Boyens 	1.2857142857142858	 ['  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  ',  '  The    Hobbit:    The    Desolation    of    Smaug  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Hobbit:    An    Unexpected    Journey  ',  '  The    Lovely    Bones  ',  '  The    Hobbit:    The    Battle    of    the    Five    Armies  ',  '  King    Kong  '] 	8	1.25
 Fran  Walsh 	1.3529411764705883	 Robert  Shaye 	2.0	 ['  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  '] 	3	1.0
 Philippa  Boyens 	1.2857142857142858	 Robert  Shaye 	2.0	 ['  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  '] 	3	1.0
 Avi  Lerner 	1.9523809523809523	 Boaz  Davidson 	1.8421052631578947	 ["  Brooklyn's    Finest  ",  '  Conan    the    Barbarian  ',  'Homefront',  '  Olympus    Has    Fallen  ',  '  Lonely    Hearts  ',  '  The    Expendables    3  ',  '  The    Mechanic  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  Before    I    Go    to    Sleep  ',  '  Killing    Season  ',  '  88    Minutes  ',  '  Mad    Money  ',  '  The    Expendables  ',  '  The    Legend    of    Hercules  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	19	1.8421052631578947
 Avi  Lerner 	1.9523809523809523	 Trevor  Short 	2.0	 ["  Brooklyn's    Finest  ",  '  Conan    the    Barbarian  ',  'Homefront',  '  Olympus    Has    Fallen  ',  '  Lonely    Hearts  ',  '  Texas    Chainsaw    3D  ',  '  The    Big    Wedding  ',  '  The    Expendables    3  ',  '  The    Mechanic  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  Before    I    Go    to    Sleep  ',  '  88    Minutes  ',  '  Mad    Money  ',  '  The    Expendables  ',  '  The    Legend    of    Hercules  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	20	2.0
 Avi  Lerner 	1.9523809523809523	 Randall  Emmett 	2.3	 ['  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  '  88    Minutes  ',  '  Lonely    Hearts  '] 	4	2.0
 Avi  Lerner 	1.9523809523809523	 Danny  Dimbort 	1.9	 ["  Brooklyn's    Finest  ",  '  Conan    the    Barbarian  ',  '  Olympus    Has    Fallen  ',  '  Texas    Chainsaw    3D  ',  '  Lonely    Hearts  ',  '  The    Big    Wedding  ',  '  The    Expendables    3  ',  '  The    Mechanic  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  Killing    Season  ',  '  88    Minutes  ',  '  Mad    Money  ',  '  The    Expendables  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	18	1.8888888888888888
 Avi  Lerner 	1.9523809523809523	 John  Thompson 	1.7777777777777777	 ["  Brooklyn's    Finest  ",  'Homefront',  '  Olympus    Has    Fallen  ',  '  Lonely    Hearts  ',  '  Texas    Chainsaw    3D  ',  '  The    Big    Wedding  ',  '  The    Expendables    3  ',  '  The    Mechanic  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  Killing    Season  ',  '  88    Minutes  ',  '  The    Expendables  ',  '  The    Legend    of    Hercules  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	18	1.7777777777777777
 Boaz  Davidson 	1.8421052631578947	 Trevor  Short 	2.0	 ["  Brooklyn's    Finest  ",  '  Conan    the    Barbarian  ',  'Homefront',  '  Olympus    Has    Fallen  ',  '  Lonely    Hearts  ',  '  The    Expendables    3  ',  '  The    Mechanic  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  Before    I    Go    to    Sleep  ',  '  88    Minutes  ',  '  Mad    Money  ',  '  The    Expendables  ',  '  The    Legend    of    Hercules  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	18	1.8888888888888888
 Boaz  Davidson 	1.8421052631578947	 Randall  Emmett 	2.3	 ['  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  '  88    Minutes  ',  '  Lonely    Hearts  '] 	4	2.0
 Boaz  Davidson 	1.8421052631578947	 Danny  Dimbort 	1.9	 ["  Brooklyn's    Finest  ",  '  Conan    the    Barbarian  ',  '  Olympus    Has    Fallen  ',  '  The    Mechanic  ',  '  Lonely    Hearts  ',  '  The    Expendables    3  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  Killing    Season  ',  '  88    Minutes  ',  '  Mad    Money  ',  '  The    Expendables  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	16	1.75
 Boaz  Davidson 	1.8421052631578947	 John  Thompson 	1.7777777777777777	 ["  Brooklyn's    Finest  ",  'Homefront',  '  Olympus    Has    Fallen  ',  '  Lonely    Hearts  ',  '  The    Expendables    3  ',  '  The    Mechanic  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  Killing    Season  ',  '  88    Minutes  ',  '  The    Expendables  ',  '  The    Legend    of    Hercules  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	16	1.625
 Trevor  Short 	2.0	 Randall  Emmett 	2.3	 ['  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  '  88    Minutes  ',  '  Lonely    Hearts  '] 	4	2.0
 Trevor  Short 	2.0	 Danny  Dimbort 	1.9	 ["  Brooklyn's    Finest  ",  '  Conan    the    Barbarian  ',  '  Olympus    Has    Fallen  ',  '  Texas    Chainsaw    3D  ',  '  Lonely    Hearts  ',  '  The    Big    Wedding  ',  '  The    Expendables    3  ',  '  The    Mechanic  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  88    Minutes  ',  '  Mad    Money  ',  '  The    Expendables  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	17	1.9411764705882353
 Trevor  Short 	2.0	 John  Thompson 	1.7777777777777777	 ["  Brooklyn's    Finest  ",  'Homefront',  '  Olympus    Has    Fallen  ',  '  Lonely    Hearts  ',  '  Texas    Chainsaw    3D  ',  '  The    Big    Wedding  ',  '  The    Expendables    3  ',  '  The    Mechanic  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  88    Minutes  ',  '  The    Expendables  ',  '  The    Legend    of    Hercules  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	17	1.8235294117647058
 Randall  Emmett 	2.3	 Danny  Dimbort 	1.9	 ['  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  '  88    Minutes  ',  '  Lonely    Hearts  '] 	4	2.0
 Randall  Emmett 	2.3	 John  Thompson 	1.7777777777777777	 ['  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  '  88    Minutes  ',  '  Lonely    Hearts  '] 	4	2.0
 Danny  Dimbort 	1.9	 John  Thompson 	1.7777777777777777	 ["  Brooklyn's    Finest  ",  '  Olympus    Has    Fallen  ',  '  Texas    Chainsaw    3D  ',  '  The    Big    Wedding  ',  '  Lonely    Hearts  ',  '  The    Expendables    3  ',  '  The    Mechanic  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  Killing    Season  ',  '  88    Minutes  ',  '  The    Expendables  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	16	1.75
 Avi  Lerner 	1.9523809523809523	 Boaz  Davidson 	1.8421052631578947	 ["  Brooklyn's    Finest  ",  '  Conan    the    Barbarian  ',  'Homefront',  '  Olympus    Has    Fallen  ',  '  Lonely    Hearts  ',  '  The    Expendables    3  ',  '  The    Mechanic  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  Before    I    Go    to    Sleep  ',  '  Killing    Season  ',  '  88    Minutes  ',  '  Mad    Money  ',  '  The    Expendables  ',  '  The    Legend    of    Hercules  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	19	1.8421052631578947
 Avi  Lerner 	1.9523809523809523	 Randall  Emmett 	2.3	 ['  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  '  88    Minutes  ',  '  Lonely    Hearts  '] 	4	2.0
 Avi  Lerner 	1.9523809523809523	 Trevor  Short 	2.0	 ["  Brooklyn's    Finest  ",  '  Conan    the    Barbarian  ',  'Homefront',  '  Olympus    Has    Fallen  ',  '  Lonely    Hearts  ',  '  Texas    Chainsaw    3D  ',  '  The    Big    Wedding  ',  '  The    Expendables    3  ',  '  The    Mechanic  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  Before    I    Go    to    Sleep  ',  '  88    Minutes  ',  '  Mad    Money  ',  '  The    Expendables  ',  '  The    Legend    of    Hercules  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	20	2.0
 Avi  Lerner 	1.9523809523809523	 Danny  Dimbort 	1.9	 ["  Brooklyn's    Finest  ",  '  Conan    the    Barbarian  ',  '  Olympus    Has    Fallen  ',  '  Texas    Chainsaw    3D  ',  '  Lonely    Hearts  ',  '  The    Big    Wedding  ',  '  The    Expendables    3  ',  '  The    Mechanic  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  Killing    Season  ',  '  88    Minutes  ',  '  Mad    Money  ',  '  The    Expendables  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	18	1.8888888888888888
 Avi  Lerner 	1.9523809523809523	 George  Furla 	2.3	 ['  Conan    the    Barbarian  ',  '  King    of    California  ',  '  88    Minutes  ',  '  Lonely    Hearts  '] 	4	2.0
 Avi  Lerner 	1.9523809523809523	 John  Thompson 	1.7777777777777777	 ["  Brooklyn's    Finest  ",  'Homefront',  '  Olympus    Has    Fallen  ',  '  Lonely    Hearts  ',  '  Texas    Chainsaw    3D  ',  '  The    Big    Wedding  ',  '  The    Expendables    3  ',  '  The    Mechanic  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  Killing    Season  ',  '  88    Minutes  ',  '  The    Expendables  ',  '  The    Legend    of    Hercules  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	18	1.7777777777777777
 Boaz  Davidson 	1.8421052631578947	 Randall  Emmett 	2.3	 ['  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  '  88    Minutes  ',  '  Lonely    Hearts  '] 	4	2.0
 Boaz  Davidson 	1.8421052631578947	 Trevor  Short 	2.0	 ["  Brooklyn's    Finest  ",  '  Conan    the    Barbarian  ',  'Homefront',  '  Olympus    Has    Fallen  ',  '  Lonely    Hearts  ',  '  The    Expendables    3  ',  '  The    Mechanic  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  Before    I    Go    to    Sleep  ',  '  88    Minutes  ',  '  Mad    Money  ',  '  The    Expendables  ',  '  The    Legend    of    Hercules  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	18	1.8888888888888888
 Boaz  Davidson 	1.8421052631578947	 Danny  Dimbort 	1.9	 ["  Brooklyn's    Finest  ",  '  Conan    the    Barbarian  ',  '  Olympus    Has    Fallen  ',  '  The    Mechanic  ',  '  Lonely    Hearts  ',  '  The    Expendables    3  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  Killing    Season  ',  '  88    Minutes  ',  '  Mad    Money  ',  '  The    Expendables  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	16	1.75
 Boaz  Davidson 	1.8421052631578947	 George  Furla 	2.3	 ['  Conan    the    Barbarian  ',  '  King    of    California  ',  '  88    Minutes  ',  '  Lonely    Hearts  '] 	4	2.0
 Boaz  Davidson 	1.8421052631578947	 John  Thompson 	1.7777777777777777	 ["  Brooklyn's    Finest  ",  'Homefront',  '  Olympus    Has    Fallen  ',  '  Lonely    Hearts  ',  '  The    Expendables    3  ',  '  The    Mechanic  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  Killing    Season  ',  '  88    Minutes  ',  '  The    Expendables  ',  '  The    Legend    of    Hercules  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	16	1.625
 Randall  Emmett 	2.3	 Trevor  Short 	2.0	 ['  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  '  88    Minutes  ',  '  Lonely    Hearts  '] 	4	2.0
 Randall  Emmett 	2.3	 Danny  Dimbort 	1.9	 ['  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  '  88    Minutes  ',  '  Lonely    Hearts  '] 	4	2.0
 Randall  Emmett 	2.3	 George  Furla 	2.3	 ['  A    Love    Song    for    Bobby    Long  ',  '  Catch    .44  ',  '  Lonely    Hearts  ',  '  2    Guns  ',  '  King    of    California  ',  '  End    of    Watch  ',  '  Escape    Plan  ',  '  88    Minutes  ',  '  The    Amityville    Horror  '] 	9	2.2222222222222223
 Randall  Emmett 	2.3	 John  Thompson 	1.7777777777777777	 ['  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  '  88    Minutes  ',  '  Lonely    Hearts  '] 	4	2.0
 Trevor  Short 	2.0	 Danny  Dimbort 	1.9	 ["  Brooklyn's    Finest  ",  '  Conan    the    Barbarian  ',  '  Olympus    Has    Fallen  ',  '  Texas    Chainsaw    3D  ',  '  Lonely    Hearts  ',  '  The    Big    Wedding  ',  '  The    Expendables    3  ',  '  The    Mechanic  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  88    Minutes  ',  '  Mad    Money  ',  '  The    Expendables  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	17	1.9411764705882353
 Trevor  Short 	2.0	 George  Furla 	2.3	 ['  Conan    the    Barbarian  ',  '  King    of    California  ',  '  88    Minutes  ',  '  Lonely    Hearts  '] 	4	2.0
 Trevor  Short 	2.0	 John  Thompson 	1.7777777777777777	 ["  Brooklyn's    Finest  ",  'Homefront',  '  Olympus    Has    Fallen  ',  '  Lonely    Hearts  ',  '  Texas    Chainsaw    3D  ',  '  The    Big    Wedding  ',  '  The    Expendables    3  ',  '  The    Mechanic  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  88    Minutes  ',  '  The    Expendables  ',  '  The    Legend    of    Hercules  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	17	1.8235294117647058
 Danny  Dimbort 	1.9	 George  Furla 	2.3	 ['  Conan    the    Barbarian  ',  '  King    of    California  ',  '  88    Minutes  ',  '  Lonely    Hearts  '] 	4	2.0
 Danny  Dimbort 	1.9	 John  Thompson 	1.7777777777777777	 ["  Brooklyn's    Finest  ",  '  Olympus    Has    Fallen  ',  '  Texas    Chainsaw    3D  ',  '  The    Big    Wedding  ',  '  Lonely    Hearts  ',  '  The    Expendables    3  ',  '  The    Mechanic  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  Killing    Season  ',  '  88    Minutes  ',  '  The    Expendables  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	16	1.75
 George  Furla 	2.3	 John  Thompson 	1.7777777777777777	 ['  King    of    California  ',  '  88    Minutes  ',  '  Lonely    Hearts  '] 	3	1.6666666666666667
 Avi  Lerner 	1.9523809523809523	 Boaz  Davidson 	1.8421052631578947	 ["  Brooklyn's    Finest  ",  '  Conan    the    Barbarian  ',  'Homefront',  '  Olympus    Has    Fallen  ',  '  Lonely    Hearts  ',  '  The    Expendables    3  ',  '  The    Mechanic  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  Before    I    Go    to    Sleep  ',  '  Killing    Season  ',  '  88    Minutes  ',  '  Mad    Money  ',  '  The    Expendables  ',  '  The    Legend    of    Hercules  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	19	1.8421052631578947
 Avi  Lerner 	1.9523809523809523	 Trevor  Short 	2.0	 ["  Brooklyn's    Finest  ",  '  Conan    the    Barbarian  ',  'Homefront',  '  Olympus    Has    Fallen  ',  '  Lonely    Hearts  ',  '  Texas    Chainsaw    3D  ',  '  The    Big    Wedding  ',  '  The    Expendables    3  ',  '  The    Mechanic  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  Before    I    Go    to    Sleep  ',  '  88    Minutes  ',  '  Mad    Money  ',  '  The    Expendables  ',  '  The    Legend    of    Hercules  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	20	2.0
 Avi  Lerner 	1.9523809523809523	 Danny  Dimbort 	1.9	 ["  Brooklyn's    Finest  ",  '  Conan    the    Barbarian  ',  '  Olympus    Has    Fallen  ',  '  Texas    Chainsaw    3D  ',  '  Lonely    Hearts  ',  '  The    Big    Wedding  ',  '  The    Expendables    3  ',  '  The    Mechanic  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  Killing    Season  ',  '  88    Minutes  ',  '  Mad    Money  ',  '  The    Expendables  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	18	1.8888888888888888
 Avi  Lerner 	1.9523809523809523	 John  Thompson 	1.7777777777777777	 ["  Brooklyn's    Finest  ",  'Homefront',  '  Olympus    Has    Fallen  ',  '  Lonely    Hearts  ',  '  Texas    Chainsaw    3D  ',  '  The    Big    Wedding  ',  '  The    Expendables    3  ',  '  The    Mechanic  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  Killing    Season  ',  '  88    Minutes  ',  '  The    Expendables  ',  '  The    Legend    of    Hercules  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	18	1.7777777777777777
 Avi  Lerner 	1.9523809523809523	 Samuel  Hadida 	2.15	 ['  Conan    the    Barbarian  ',  '  Black    Dahlia  ',  '  88    Minutes  ',  '  The    Expendables    3  '] 	4	1.25
 Boaz  Davidson 	1.8421052631578947	 Trevor  Short 	2.0	 ["  Brooklyn's    Finest  ",  '  Conan    the    Barbarian  ',  'Homefront',  '  Olympus    Has    Fallen  ',  '  Lonely    Hearts  ',  '  The    Expendables    3  ',  '  The    Mechanic  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  Before    I    Go    to    Sleep  ',  '  88    Minutes  ',  '  Mad    Money  ',  '  The    Expendables  ',  '  The    Legend    of    Hercules  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	18	1.8888888888888888
 Boaz  Davidson 	1.8421052631578947	 Danny  Dimbort 	1.9	 ["  Brooklyn's    Finest  ",  '  Conan    the    Barbarian  ',  '  Olympus    Has    Fallen  ',  '  The    Mechanic  ',  '  Lonely    Hearts  ',  '  The    Expendables    3  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  Killing    Season  ',  '  88    Minutes  ',  '  Mad    Money  ',  '  The    Expendables  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	16	1.75
 Boaz  Davidson 	1.8421052631578947	 John  Thompson 	1.7777777777777777	 ["  Brooklyn's    Finest  ",  'Homefront',  '  Olympus    Has    Fallen  ',  '  Lonely    Hearts  ',  '  The    Expendables    3  ',  '  The    Mechanic  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  Killing    Season  ',  '  88    Minutes  ',  '  The    Expendables  ',  '  The    Legend    of    Hercules  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	16	1.625
 Boaz  Davidson 	1.8421052631578947	 Samuel  Hadida 	2.15	 ['  Conan    the    Barbarian  ',  '  Black    Dahlia  ',  '  88    Minutes  ',  '  The    Expendables    3  '] 	4	1.25
