person1	 person1  average 	person2	 person  2  average 	 shared  movies 	 number  of  shared  movies 	 collaboration  average 
 Ryan  Kavanaugh 	1.9761904761904763	 Toby  Emmerich 	2.2222222222222223	 ['  Dear    John  '] 	1	0.0
 Ryan  Kavanaugh 	1.9761904761904763	 Michael  Brandt 	0.8	 ['  3:10    to    Yuma  '] 	1	0.0
 Ryan  Kavanaugh 	1.9761904761904763	 Derek  Haas 	0.8	 ['  3:10    to    Yuma  '] 	1	0.0
 Ryan  Kavanaugh 	1.9761904761904763	 Michael  Fottrell 	1.9230769230769231	 ['  Charlie    St.    Cloud  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Neal  H.  Moritz 	2.0322580645161294	 ['  Made    of    Honor  ',  '  The    Change-Up  '] 	2	1.5
 Ryan  Kavanaugh 	1.9761904761904763	 Brandt  Andersen 	1.3333333333333333	 ['  The    November    Man  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Marc  Platt 	2.3125	 ['  Charlie    St.    Cloud  ',  'Nine'] 	2	1.5
 Ryan  Kavanaugh 	1.9761904761904763	 Adam  Siegel 	1.6666666666666667	 ['  Charlie    St.    Cloud  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Jon  Lucas 	1.5714285714285714	 ['  21    &    Over  ',  '  The    Change-Up  '] 	2	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Scott  Moore 	1.5714285714285714	 ['  21    &    Over  ',  '  The    Change-Up  '] 	2	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Robbie  Brenner 	2.3333333333333335	 ['Immortals',  '  A    Perfect    Getaway  ',  '  Safe    Haven  ',  '  Mirror    Mirror  ',  '  21    &    Over  ',  '  Out    of    the    Furnace  '] 	6	2.1666666666666665
 Ryan  Kavanaugh 	1.9761904761904763	 Ron  Burkle 	2.2	 ['  21    &    Over  ',  '  Out    of    the    Furnace  ',  '  3    Days    to    Kill  ',  '  The    Family  '] 	4	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Jason  Colbeck 	2.2	 ['  Mirror    Mirror  ',  '  21    &    Over  ',  '  The    Family  ',  '  Out    of    the    Furnace  ',  '  3    Days    to    Kill  '] 	5	2.2
 Ryan  Kavanaugh 	1.9761904761904763	 Jason  Felts 	2.0	 ['Immortals',  '  21    &    Over  ',  'Limitless'] 	3	1.3333333333333333
 Ryan  Kavanaugh 	1.9761904761904763	 Adam  Fields 	2.25	 ['  Safe    Haven  ',  '  21    &    Over  '] 	2	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Ken  Halsband 	1.8571428571428572	 ['Immortals',  '  A    Perfect    Getaway  ',  '  Safe    Haven  ',  'Haywire',  'MacGruber',  '  Mirror    Mirror  ',  '  The    Fighter  ',  'Brothers',  'Limitless',  '  Beyond    the    Lights  ',  '  The    Spy    Next    Door  ',  '  21    &    Over  ',  '  Out    of    the    Furnace  ',  '  Dear    John  '] 	14	1.8571428571428572
 Ryan  Kavanaugh 	1.9761904761904763	 David  Hoberman 	2.1250000000000004	 ['  21    &    Over  ',  '  The    Fighter  '] 	2	1.5
 Ryan  Kavanaugh 	1.9761904761904763	 Todd  Lieberman 	1.8181818181818181	 ['  21    &    Over  ',  '  The    Fighter  '] 	2	1.5
 Ryan  Kavanaugh 	1.9761904761904763	 David  Manpearl 	1	 ['  21    &    Over  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Rene  Rigal 	1.5	 ['Immortals',  '  21    &    Over  '] 	2	1.5
 Ryan  Kavanaugh 	1.9761904761904763	 Hugo  Shong 	2.0	 ['  21    &    Over  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Tucker  Tooley 	1.9545454545454546	 ['Immortals',  '  A    Perfect    Getaway  ',  '  Safe    Haven  ',  'Haywire',  'MacGruber',  'Nine',  '  The    Fighter  ',  '  Mirror    Mirror  ',  '  Out    of    the    Furnace  ',  'Brothers',  'Limitless',  '  Beyond    the    Lights  ',  '  The    Spy    Next    Door  ',  '  21    &    Over  ',  'Catfish',  '  House    at    the    End    of    the    Street  ',  '  Don    Jon  ',  '  The    Family  ',  '  Dear    John  ',  '  3    Days    to    Kill  '] 	20	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Andy  Yan 	1	 ['  21    &    Over  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Luo  Yan 	1	 ['  21    &    Over  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Jason  Beckman 	2.0	 ['  Safe    Haven  ',  '  Mirror    Mirror  ',  '  Beyond    the    Lights  ',  '  21    &    Over  ',  '  The    Family  ',  '  Out    of    the    Furnace  '] 	6	2.3333333333333335
 Ryan  Kavanaugh 	1.9761904761904763	 Jason  Colodne 	1.8333333333333333	 ['  Safe    Haven  ',  '  Mirror    Mirror  ',  '  Beyond    the    Lights  ',  '  21    &    Over  ',  '  Out    of    the    Furnace  '] 	5	2.2
 Ryan  Kavanaugh 	1.9761904761904763	 Tania  Landau 	2.1666666666666665	 ['  Made    of    Honor  '] 	1	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Ezra  Swerdlow 	2.3333333333333335	['Zombieland']	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 David  Benioff 	1.8	['Brothers']	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Celia  D.  Costas 	2.7	 ["  Charlie    Wilson's    War  "] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Adi  Hasak 	3	 ['  3    Days    to    Kill  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Luc  Besson 	1.583333333333334	 ['  3    Days    to    Kill  ',  '  The    Family  '] 	2	3.0
 Ryan  Kavanaugh 	1.9761904761904763	McG	2.4285714285714284	 ['  3    Days    to    Kill  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Christophe  Lambert 	3	 ['  3    Days    to    Kill  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Marc  Libert 	3	 ['  3    Days    to    Kill  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Breean  Solberg 	3	 ['  3    Days    to    Kill  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Halsted  Welles 	0	 ['  3:10    to    Yuma  '] 	1	0.0
 Ryan  Kavanaugh 	1.9761904761904763	 Elmore  Leonard 	1.6666666666666667	 ['  3:10    to    Yuma  '] 	1	0.0
 Ryan  Kavanaugh 	1.9761904761904763	 James  Mangold 	2.2	 ['  3:10    to    Yuma  '] 	1	0.0
 Ryan  Kavanaugh 	1.9761904761904763	 Stuart  M.  Besser 	1.7272727272727273	 ['  3:10    to    Yuma  '] 	1	0.0
 Ryan  Kavanaugh 	1.9761904761904763	 Cathy  Konrad 	2.5	 ['  3:10    to    Yuma  '] 	1	0.0
 Ryan  Kavanaugh 	1.9761904761904763	 Lynwood  Spinks 	1.3333333333333333	 ['  3:10    to    Yuma  ',  '  The    Forbidden    Kingdom  '] 	2	0.5
 Ryan  Kavanaugh 	1.9761904761904763	 Ruben  Fleischer 	1.8	['Zombieland']	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Dave  Morrison 	1.6666666666666667	['Oblivion']	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Scott  Stuber 	1.6875	 ['  The    Wolfman  ',  '  Love    Happens  '] 	2	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Scott  Silver 	1.5	 ['  The    Fighter  '] 	1	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Brian  Grazer 	2.074074074074074	 ['  Cowboys    &    Aliens  ',  '  Robin    Hood  '] 	2	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 James  Whitaker 	2.5714285714285716	 ['  Robin    Hood  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Danny  Dimbort 	1.9	 ['  Out    of    the    Furnace  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Andrew  Kevin  Walker 	1.8	 ['  The    Wolfman  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Gavin  Polone 	2.25	['Zombieland']	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Ron  Howard 	1.5714285714285714	 ['  Cowboys    &    Aliens  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Wyck  Godfrey 	2.05	 ['  Safe    Haven  ',  '  Dear    John  '] 	2	1.5
 Ryan  Kavanaugh 	1.9761904761904763	 Jason  Keller 	2.0	 ['  Mirror    Mirror  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Todd  Black 	1.7272727272727273	 ['  The    Taking    of    Pelham    123  '] 	1	0.0
 Ryan  Kavanaugh 	1.9761904761904763	 Jeff  Skoll 	2.2857142857142856	 ["  Charlie    Wilson's    War  "] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 David  Twohy 	1.4615384615384615	 ['  A    Perfect    Getaway  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Robert  Bernacchi 	3.0	 ['  A    Perfect    Getaway  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Camille  Brown 	1.6666666666666667	 ['  A    Perfect    Getaway  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Mark  Fischer 	3.0	 ['  A    Perfect    Getaway  ',  'Brothers'] 	2	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Scott  Fischer 	2.0	 ['  A    Perfect    Getaway  ',  'Brothers',  '  The    Forbidden    Kingdom  ',  '  The    November    Man  ',  '  The    Bank    Job  '] 	5	2.2
 Ryan  Kavanaugh 	1.9761904761904763	 Geoffrey  Taylor 	3	 ['  A    Perfect    Getaway  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Jennifer  Fox 	2.1	['Duplicity']	1	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Steven  Soderbergh 	1.9285714285714286	['Haywire']	1	0.0
 Ryan  Kavanaugh 	1.9761904761904763	 Christopher  Goode 	2.0	['Duplicity']	1	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Kerry  Orent 	2.0	['Duplicity']	1	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Nicholas  Sparks 	2.5714285714285716	 ['  Safe    Haven  ',  '  Dear    John  '] 	2	1.5
 Ryan  Kavanaugh 	1.9761904761904763	 Steve  Oedekerk 	1.8571428571428572	 ['  Cowboys    &    Aliens  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Dick  Clement 	2.0	 ['  The    Bank    Job  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Ian  La  Frenais 	2.0	 ['  The    Bank    Job  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Anders  Thomas  Jensen 	1.5	['Brothers']	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Gary  Lucchesi 	2.3	 ['  The    Ugly    Truth  '] 	1	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Tom  Rosenberg 	2.3	 ['  The    Ugly    Truth  '] 	1	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Paul  Tamasy 	1.6666666666666667	 ['  The    Fighter  '] 	1	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Michael  Paseornek 	2.1875	 ['  The    Forbidden    Kingdom  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Alex  Kurtzman 	1.9	 ['  Cowboys    &    Aliens  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Roberto  Orci 	1.8421052631578947	 ['  Cowboys    &    Aliens  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Bill  Carraro 	1.875	 ['  The    Wolfman  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Steve  Tisch 	1.4285714285714286	 ['  The    Taking    of    Pelham    123  '] 	1	0.0
 Ryan  Kavanaugh 	1.9761904761904763	 David  O.  Russell 	2.888888888888889	 ['  The    Fighter  '] 	1	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Bradley  Cooper 	1.8	['Limitless']	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Charles  Roven 	2.3333333333333335	 ['  The    Bank    Job  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Kevin  Scott  Frakes 	2.0	 ['  The    November    Man  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Raj  Brinder  Singh 	2.0	 ['  The    November    Man  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Laura  Bickford 	1.6666666666666667	['Duplicity']	1	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Tony  Gilroy 	2.285714285714286	['Duplicity']	1	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Hal  Lieberman 	2.0	 ['  House    at    the    End    of    the    Street  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Solon  So 	1.4285714285714286	 ['  The    Forbidden    Kingdom  ',  '  The    Spy    Next    Door  '] 	2	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Scott  Kroopf 	1.8461538461538463	['Limitless']	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Steven  Spielberg 	1.76	 ['  Cowboys    &    Aliens  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Richard  Solomon 	1.8	 ['  Love    Happens  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Michael  McCullers 	2.0	 ['  Baby    Mama  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Jon  Favreau 	1.7333333333333334	 ['  Cowboys    &    Aliens  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Paul  W.S.  Anderson 	2.5833333333333335	 ['  Death    Race  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Chris  Symes 	2.0	['Immortals']	1	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Kay  Cannon 	3.0	 ['  Baby    Mama  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Erin  David 	2.0	 ['  Baby    Mama  ',  'MacGruber'] 	2	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 John  Goldwyn 	2.2	 ['  Baby    Mama  ',  'MacGruber'] 	2	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Jill  Sobel  Messick 	2.4	 ['  Baby    Mama  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Lorne  Michaels 	2.2	 ['  Baby    Mama  ',  'MacGruber'] 	2	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Louise  Rosner 	2.5	 ['  Baby    Mama  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 John  Cheng 	3.0	 ['  Mirror    Mirror  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Ori  Marmur 	1.2857142857142858	 ['  The    Change-Up  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Duncan  Henderson 	1.8571428571428572	['Oblivion']	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Jon  Mone 	1.6	 ['  The    Wolfman  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Matt  Alvarez 	2.25	 ['  Beyond    the    Lights  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Ridley  Scott 	2.0	 ['  Out    of    the    Furnace  ',  '  Robin    Hood  '] 	2	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Tony  Scott 	1.8888888888888888	 ['  Out    of    the    Furnace  ',  '  The    Taking    of    Pelham    123  '] 	2	0.5
 Ryan  Kavanaugh 	1.9761904761904763	 Jeff  G.  Waxman 	1.8333333333333333	 ['Immortals',  '  The    Fighter  ',  '  Mirror    Mirror  ',  '  Out    of    the    Furnace  '] 	4	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Michael  Costigan 	2.1666666666666665	 ['  Out    of    the    Furnace  ',  '  The    Taking    of    Pelham    123  ',  '  Robin    Hood  '] 	3	1.3333333333333333
 Ryan  Kavanaugh 	1.9761904761904763	 Gary  Goetzman 	2.272727272727273	 ["  Charlie    Wilson's    War  "] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Darren  Aronofsky 	2.1333333333333333	 ['  The    Fighter  '] 	1	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Sean  Daniel 	2.3333333333333335	 ['  The    Wolfman  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Gina  Prince-Bythewood 	3.0	 ['  Beyond    the    Lights  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Stephanie  Allain 	3.0	 ['  Beyond    the    Lights  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Marc  Ambrose 	2.5	 ['  Beyond    the    Lights  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Reggie  Rock  Bythewood 	3	 ['  Beyond    the    Lights  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Amar'e  Stoudemire 	3	 ['  Beyond    the    Lights  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Sharon  Tomlinson 	3	 ['  Beyond    the    Lights  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Robert  Simonds 	2.111111111111111	 ['  The    Spy    Next    Door  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Marty  Adelstein 	2.6666666666666665	 ['  Made    of    Honor  '] 	1	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Scott  Cooper 	1.0	 ['  Out    of    the    Furnace  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Sunil  Perkash 	3.0	['Salt']	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Steven  Reuther 	2.25	 ['  The    Ugly    Truth  '] 	1	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Ram  Bergman 	1.7142857142857142	 ['  Don    Jon  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Joe  Gatta 	2.2	 ['  Out    of    the    Furnace  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Susanne  Bier 	3	['Brothers']	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Jim  Sheridan 	3.0	['Brothers']	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Matt  Battaglia 	3	['Brothers']	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Jon  Feltheimer 	2.3333333333333335	['Brothers']	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Jeremiah  Samuels 	1.8571428571428572	 ['Brothers',  '  Dear    John  '] 	2	1.5
 Ryan  Kavanaugh 	1.9761904761904763	 Zach  Schiff-Abrams 	3.0	['Brothers']	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Sigurjon  Sighvatsson 	1.3333333333333333	['Brothers']	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Kelly  Carmichael 	2.75	['Nine']	1	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Alan  Moloney 	1.0	['Haywire']	1	0.0
 Ryan  Kavanaugh 	1.9761904761904763	 Joe  Johnston 	1.6	 ['  The    Wolfman  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 J.  Miles  Dale 	2.3333333333333335	 ['  Love    Happens  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Kevin  Misher 	2.2	 ['  Mirror    Mirror  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Lasse  Hallstrom 	2.2	 ['  Safe    Haven  ',  '  Dear    John  '] 	2	1.5
 Ryan  Kavanaugh 	1.9761904761904763	 Martin  Scorsese 	2.066666666666667	 ['  The    Family  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Tom  Hanks 	2.4166666666666665	 ["  Charlie    Wilson's    War  "] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Henry  Joost 	1.5	['Catfish']	1	0.0
 Ryan  Kavanaugh 	1.9761904761904763	 Ariel  Schulman 	1.5	['Catfish']	1	0.0
 Ryan  Kavanaugh 	1.9761904761904763	 Andrew  Jarecki 	0	['Catfish']	1	0.0
 Ryan  Kavanaugh 	1.9761904761904763	 Marc  Smerling 	0	['Catfish']	1	0.0
 Ryan  Kavanaugh 	1.9761904761904763	 Zachary  Stuart-Pontier 	0	['Catfish']	1	0.0
 Ryan  Kavanaugh 	1.9761904761904763	 Joseph  M.  Caracciolo  Jr. 	2.727272727272727	 ['  The    Change-Up  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Craig  Pearce 	2.5	 ['  Charlie    St.    Cloud  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Lewis  Colick 	1	 ['  Charlie    St.    Cloud  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Ben  Sherwood 	1.0	 ['  Charlie    St.    Cloud  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Jared  LeBoff 	1.6666666666666667	 ['  Charlie    St.    Cloud  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Aaron  Sorkin 	2.2	 ["  Charlie    Wilson's    War  "] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 George  Crile 	3	 ["  Charlie    Wilson's    War  "] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Mike  Nichols 	2.75	 ["  Charlie    Wilson's    War  "] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Michael  Haley 	3.0	 ["  Charlie    Wilson's    War  "] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Benicio  Del  Toro 	1.3333333333333333	 ['  The    Wolfman  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Gregory  Jacobs 	1.8571428571428572	['Haywire']	1	0.0
 Ryan  Kavanaugh 	1.9761904761904763	 Karen  Gilchrist 	1.0	 ['  Cowboys    &    Aliens  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Allison  Silver 	2.0	 ['  House    at    the    End    of    the    Street  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Rob  Marshall 	2.4285714285714284	['Nine']	1	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Mark  Fergus 	2.0	 ['  Cowboys    &    Aliens  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Hawk  Ostby 	2.0	 ['  Cowboys    &    Aliens  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Barry  H.  Waldman 	1.7777777777777777	 ['  The    Taking    of    Pelham    123  '] 	1	0.0
 Ryan  Kavanaugh 	1.9761904761904763	 Dana  Stevens 	2.8	 ['  Safe    Haven  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Mairi  Bett 	2.2857142857142856	 ['  The    Bank    Job  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Anthony  Minghella 	2.5454545454545454	['Nine']	1	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Michael  Polaire 	2.1	['Haywire']	1	0.0
 Ryan  Kavanaugh 	1.9761904761904763	 Mark  Wahlberg 	2.0	 ['  The    Fighter  '] 	1	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Myles  Nestel 	2.6	 ['  The    November    Man  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Damon  Lindelof 	2.3333333333333335	 ['  Cowboys    &    Aliens  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Scott  Mitchell  Rosenberg 	0.6666666666666666	 ['  Cowboys    &    Aliens  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Daniel  Forcey 	1	 ['  Cowboys    &    Aliens  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Randy  Greenberg 	0.5	 ['  Cowboys    &    Aliens  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 K.C.  Hodenfield 	2.5	 ['  Cowboys    &    Aliens  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Denis  L.  Stewart 	2.2	 ['  Cowboys    &    Aliens  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Chris  Wade 	1	 ['  Cowboys    &    Aliens  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Peter  Block 	2.1538461538461537	 ['  House    at    the    End    of    the    Street  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Eric  Reid 	1.9090909090909092	 ['  The    Ugly    Truth  '] 	1	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Callum  Greene 	2.4285714285714284	 ['  Made    of    Honor  '] 	1	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Patrick  McIntire 	2.3333333333333335	 ['  Safe    Haven  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Michael  Ellenberg 	2.5	 ['  Robin    Hood  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Melisa  Wallack 	3.0	 ['  Mirror    Mirror  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Nicolas  Chartier 	1.8571428571428572	 ['  Don    Jon  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Steve  Chasman 	1.3636363636363635	 ['  The    Bank    Job  '] 	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Roger  Donaldson 	2.0	 ['  The    November    Man  ',  '  The    Bank    Job  '] 	2	2.0
 Ryan  Kavanaugh 	1.9761904761904763	 Lem  Dobbs 	0.6666666666666666	['Haywire']	1	0.0
 Ryan  Kavanaugh 	1.9761904761904763	 Dennis  E.  Jones 	2.3333333333333335	 ['  Death    Race  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Peter  Chernin 	2.2222222222222223	['Oblivion']	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Dylan  Clark 	2.0	['Oblivion']	1	3.0
 Ryan  Kavanaugh 	1.9761904761904763	 Jamie  Linden 	0.5	 ['  Dear    John  '] 	1	0.0
 Ryan  Kavanaugh 	1.9761904761904763	 Marty  Bowen 	2.230769230769231	 ['  Safe    Haven  ',  '  Dear    John  '] 	2	1.5
 Ryan  Kavanaugh 	1.9761904761904763	 Michele  Weiss 	1.75	 ['  Dear    John  '] 	1	0.0
 Ryan  Kavanaugh 	1.9761904761904763	 Robert  Thom 	1	 ['  Death    Race  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Charles  B.  Griffith 	1	 ['  Death    Race  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Ib  Melchior 	1	 ['  Death    Race  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Jeremy  Bolt 	2.6	 ['  Death    Race  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Roger  Corman 	1	 ['  Death    Race  '] 	1	1.0
 Ryan  Kavanaugh 	1.9761904761904763	 Don  Granger 	1.5	 ['  Death    Race  '] 	1	1.0
